1958.5,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,450.7,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,684.4,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,685.9,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,1840.9,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2072.3,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2177.5,2295.2,2295.2,2295.2,2295.2,2295.2
1958.75,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,461.6,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.1,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,702.5,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1586.7,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,1880.9,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2120.6,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2226.5,2348,2348,2348,2348,2348
1959,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,468.6,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,710.7,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,711.5,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1606.4,1909.7,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,1904.9,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165,2165.01,2165.01,2165.01,2165.01,2254.4,2254.4,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2273,2392.9,2392.9,2392.9,2392.9,2392.9
1959.25,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,479.9,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.3,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1941.2,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,1937.5,2223.3,2223.3,2223.3,2223.3,2223.3,2223.3,2223.3,2223.3,2223.3,2223.3,2223.3,2223.334,2223.334,2223.334,2223.334,2313.3,2313.3,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2332.4,2455.8,2455.8,2455.8,2455.8,2455.8
1959.5,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,718.6,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1629.5,1931.7,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,1930.8,2225.6,2225.6,2225.582,2225.582,2225.582,2221.4,2221.4,2221.4,2221.4,2221.4,2221.4,2221.398,2221.398,2221.398,2221.398,2312.4,2312.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2331.4,2453.9,2453.9,2453.9,2453.9,2453.9
1959.75,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,480.4,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,726.2,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,727.9,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1643.4,1942.7,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,1941.9,2225.8,2225.8,2225.769,2225.769,2225.769,2230.952,2231,2231,2231,2231,2231,2230.952,2230.952,2230.952,2230.952,2320,2320,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2339.1,2462.6,2462.6,2462.6,2462.6,2462.6
1960,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,490.2,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,740.7,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1671.6,1977.8,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,1976.9,2283.3,2283.3,2283.343,2283.343,2283.343,2279.221,2279.2,2279.2,2279.2,2279.2,2279.2,2279.221,2279.221,2279.221,2279.221,2371.4,2371.4,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2517.4,2517.4,2517.4,2517.4,2517.4
1960.25,489.8,489.8,489.8,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,489.7,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.9,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,738.4,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1666.8,1973.5,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,1971.7,2268.5,2268.5,2268.481,2268.481,2268.481,2265.484,2265.5,2265.5,2265.5,2265.5,2265.5,2265.484,2265.484,2265.484,2265.484,2359.7,2359.7,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2379.2,2504.8,2504.8,2504.8,2504.8,2504.8
1960.5,487.4,487.4,487.4,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,487.3,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,735.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1668.4,1976.2,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,1973.7,2265.8,2265.8,2265.796,2265.796,2265.796,2268.294,2268.3,2268.3,2268.3,2268.3,2268.3,2268.294,2268.294,2268.294,2268.294,2364.1,2364.1,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2383.6,2508.7,2508.7,2508.7,2508.7,2508.7
1960.75,483.8,483.8,483.8,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,483.7,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,731.9,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,732.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1654.1,1965.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,1961.1,2229.1,2229.1,2229.141,2229.141,2229.141,2238.57,2238.6,2238.6,2238.6,2238.6,2238.6,2238.57,2238.57,2238.57,2238.57,2333.7,2333.7,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2352.9,2476.2,2476.2,2476.2,2476.2,2476.2
1961,482.7,482.7,482.7,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,482.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,736.6,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,737.7,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1671.3,1979.7,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,1977.4,2245.6,2245.6,2245.564,2245.564,2245.564,2251.683,2251.683,2251.683,2251.683,2251.683,2251.683,2251.683,2251.683,2251.683,2251.683,2347.2,2347.2,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2366.5,2491.2,2491.2,2491.2,2491.2,2491.2
1961.25,492.9,492.9,492.9,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,492.8,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,1692.1,2008.8,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2286.1,2286.1,2286.09,2286.09,2286.09,2292.022,2292.022,2292.022,2292.022,2292.022,2292.022,2292.022,2292.022,2292.022,2292.022,2391.1,2391.1,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2410.8,2538,2538,2538,2538,2538
1961.5,501.6,501.6,501.6,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,501.5,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,759.6,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,1716.3,2036.5,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2035.2,2328.2,2328.2,2328.178,2328.178,2328.178,2332.611,2332.611,2332.611,2332.611,2332.611,2332.611,2332.611,2332.611,2332.611,2332.611,2430.4,2430.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2450.4,2579.1,2579.1,2579.1,2579.1,2579.1
1961.75,511.9,511.9,511.9,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,511.7,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,776.9,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,1754.9,2077.4,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2076.5,2379.4,2379.4,2379.382,2379.382,2379.382,2381.006,2381.006,2381.006,2381.006,2381.006,2381.006,2381.006,2381.006,2381.006,2381.006,2479.8,2479.8,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2500.4,2631.8,2631.8,2631.8,2631.8,2631.8
1962,519.7,519.7,519.7,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,519.5,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,788.1,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,789.2,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,1777.9,2105.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2103.8,2420.4,2420.4,2420.408,2420.408,2420.408,2422.594,2422.594,2422.594,2422.594,2422.594,2422.594,2422.594,2422.594,2422.594,2422.594,2522.9,2522.9,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2544,2679.1,2679.1,2679.1,2679.1,2679.1
1962.25,527.9,527.9,527.9,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,527.7,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.3,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,798.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,1796.4,2127.5,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2125.7,2440,2440,2439.953,2439.953,2439.953,2448.009,2448.009,2448.009,2448.009,2448.009,2448.009,2448.009,2448.009,2448.009,2448.009,2550.2,2550.2,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2571.5,2708.4,2708.4,2708.4,2708.4,2708.4
1962.5,533.6,533.6,533.6,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,533.4,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,804.3,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,805.5,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,1813.1,2143.9,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2142.6,2465.2,2465.2,2465.181,2465.181,2465.181,2471.862,2471.862,2471.862,2471.862,2471.862,2471.862,2471.862,2471.862,2471.862,2471.862,2575.3,2575.3,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2596.8,2733.3,2733.3,2733.3,2733.3,2733.3
1962.75,538.5,538.5,538.5,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,538.3,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,805.8,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,1810.1,2142.1,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2140.2,2470.7,2470.7,2470.676,2470.676,2470.676,2476.671,2476.671,2476.671,2476.671,2476.671,2476.671,2476.671,2476.671,2476.671,2476.671,2581.8,2581.8,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2603.3,2740,2740,2740,2740,2740
1963,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,541.2,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,813.5,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,815,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,1834.6,2173.5,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2170.9,2502.3,2502.3,2502.273,2502.273,2502.273,2508.705,2508.705,2508.705,2508.705,2508.705,2508.705,2508.705,2508.705,2508.705,2508.705,2612.4,2612.4,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2634.1,2775.9,2775.9,2775.9,2775.9,2775.9
1963.25,544.9,544.9,544.9,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,823.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,826.7,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,1860,2203.1,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2199.5,2532.9,2532.9,2532.933,2532.933,2532.933,2538.053,2538.053,2538.053,2538.053,2538.053,2538.053,2538.053,2538.053,2538.053,2538.053,2646.3,2646.3,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2668.4,2810.6,2810.6,2810.6,2810.6,2810.6
